name,region,name_post,vehicles_names,organization_group,id,incomes,apartments,land,assets
Голомша Мар'яна Миколаївна,6,"Начальник відділу, прокуратура міста Києва",Тойота Камрі/Харлей Девідсон V-Rod/Мерседес Е 320,h,nacp_dd5bcc8f-4fa4-4a9a-858d-d4bbd68229f8,1518785,346,0,6328429
Романов Валерій Петрович,6,"Прокурор області, прокуратура Запорізької області",яхта Аметист/лодка Крим/Фольцваген Туарег,h,nacp_f801423e-0469-4338-8e09-a0083f1f1fc8,461602,103,3400,5846034
Стасько Наталія Анатоліївна,6,"Прокурор відділу, Генеральна прокуратура України",яхта Аметист/Фольцваген Туарег/лодка Крим,h,nacp_7a576bfe-2221-4485-b5a9-d9f273b60afd,461602,103,3400,5846034
Мельничук Артем Вікторович,21,"Прокурор відділу організаційно-аналітичного забезпечення діяльності Генерального прокурора України Управління організаційно-аналітичного забезпечення діяльності керівництва Департаменту забезпечення діяльності керівництва Генеральної прокуратури України, Генеральна прокуратура України",Mersedes-benz e220,h,nacp_db5a7aae-d715-4597-93e9-33a36125023f,1211141,538,729,5692070
Мельничук Світлана Іванівна,21,"Головний спеціаліст відділу фінансування та бухгалтерського обліку, Прокуратура Хмельницької області",Мерседес Е220,h,nacp_caa2b476-320f-4d44-bfd8-885f6ce2fd08,405708,538,729,5690728
Мархасіна Юлія Віталіївна,8,"Прокурор, Дніпропетровська місцева прокуратура №1",LEXUS NX 300H/PORSCHE CAYENNE,h,nacp_f0e68c7a-8427-4ece-bd3f-f53a69777bae,6369323,391,0,5676930
Грищенко Юрій Олександрович,6,"Начальник Головного слідчого управління (на правах Департаменту), Генеральна прокуратура України",Peugeot 308,h,nacp_12596df2-e7c6-4435-beed-93fd8cdb59a4,1234328,106,0,5512534
Грищенко Євгеній Юрійович,6,"Прокурор Київської місцевої прокуратури № 2, Київська місцева прокуратура № 2",Peugeot 308,h,nacp_4d4b291e-8fc6-4477-bf62-ee3989449da5,1234328,106,0,5512534
Кушнір Олександр Володимирович,6,"Прокурор прокуратури , Прокуратура міста Києва",INFINITY QX56/INFINITI FX37,h,nacp_0120bcfa-0f42-4345-8b19-ccd0d1be8de9,138246,191,4612,5408686
Устименко Євген Вікторович,1,"Прокурор відділу процесуального керівництва досудовим розслідуванням та підтримання державного обвинувачення у кримінальних провадженнях слідчого відділу управління процесуального керівництва та нагляду за додержанням законів органами, що провадять оперативно-розшукову діяльність, Головна військова прокуратура Генеральної прокуратури України ",Nissan Teana,h,nacp_b18f7812-0c40-490f-aa50-8365ae192f47,5568491,1297,927,5304434
Тимошенко Максим Петрович,6,"Керівник , Київська місцева прокуратура №4",Hyundai Sonata/Citroen C3,h,nacp_adbd564e-71f7-4ddc-9768-e4c5928ddaea,327617,51,100,5302217
Тимошенко Наталія Андріївна,6,"Прокурор відділу, Прокуратура міста Києва",Citroen C3/Hyundai Sonata,h,nacp_f8b5724b-a5db-48b0-9b4c-d2d162a45799,327617,51,100,5302217
Невзоров Олексій Борисович,6,"Заступника начальника відділу, Прокуратура Київської області",Мерседес-Бенц Ц-180/Мерседес Е250,h,nacp_3387afd9-4547-46e9-89a1-693caafb4967,4384761,168,0,5232231
Карпук Юрій Анатолійович,6,"Прокурор відділу , прокуратура міста Києва ",БМВ Х 1 ,h,nacp_3b262397-d681-49a6-ba1b-a8565248f5d3,237460,338,2496,5087734
Синчук Василь Людвигович,1,"Прокурор АР Крим (до 08.2016), Прокуратура АР Крим (до 08.2016)",ЗИМ 12/BMW E66/760LI/Mercedes-Benz E-class/Mercedes-Benz S600/KARAVAN B-2450-74-BL/Mercedes-Benz S600L/Chevrolet Express/Mercedes-Benz G55/Mercedes-Benz GL500/Mercedes-Benz CL500/EZB 2800/Bayliner 2885/Toyota camry/ГАЗ 3302-14/Volvo 940/Lexus LX470/ГАЗ 53,h,nacp_7e6415d3-29e7-44e9-b96b-6a5d6dfd3db6,929409,4572,158272,4931981
Речицька Наталія Андріївна,6,"Прокурор Київської місцевої прокуратури №8 м. Києва, Київська місцева прокуратура №8 м. Києва",ПГМФ 8902,h,nacp_afb622aa-20f9-4842-9e18-a2d5a2026451,195700,286,1200,4887934
Голуб Віталій Євгенович,12,"Перший заступник керівника, Київська місцева прокуратура №5 міста Києва",TOYOTA VENZA,h,nacp_cb2f1d38-e70e-44a4-8eca-d1a3de23af40,380574,166,4849,4667776
Волік Леонід Григорович,12,"Перший заступник військового прокурора Центрального регіону України, Військова прокуратура Центрального регіону України",Audi A-6/Мерседес Бенц С200К,h,nacp_609a7ba3-2917-469b-b045-a7704bc54046,1081189,372,1000,4455237
Драган Олена Василівна,6,"Заступник начальника Департаменту , Генеральна прокуратура України",BMW X5/mitsubishi outlander 2.4/HUMBAUR HN 2000,h,nacp_dec66ccb-3b32-4f74-898d-5586c1e4725a,844695,340,2577,4290946
Красножон Євген Олександрович,6,"Начальник відділу процесуального керівництва у кримінальних провадженнях слідчих регіональної прокуратури , Прокуратура Херсонської області ",Audi  A5,h,nacp_2c1549d9-7778-46c7-8289-05d418b94568,1032131,51,1621,4152246
Маслій Денис Костянтинович,1,"Заступник керівника підрозділу регіональної прокуратури, прокуратура Харківської області",Шкода Рапід/Тойота РАВ 4/Фольксваген Туарег,h,nacp_d3be471c-f309-48ac-960b-6e701b5ea514,473356,864,2870,4141774
Маслій Олена Василівна,1,"Прокурор прокуратури, Куп'янська міжрайонна прокуратура прокуратури Харківської області",Volkswagen Touareg/Skoda Rapid Style/Toyota  RAV-4,h,nacp_c45abe39-5b42-4194-87c5-059eb8e2c399,473356,864,2870,4141774
Омельченко Анастасія Олегівна,6,"Прокурор Київської місцевої прокуратури №6, Прокуратура міста Києва",TOYOTA CAMRY/BMW 520d,h,nacp_e2c60748-0638-4650-9e9d-631d97631094,338063,362,2500,4130817
Ільїн Микита Геннадійович,6,"Прокурор Київської місцевої прокуратури №7, Київська місцева прокуратура №7",Load Rite WVV1000/Crownline 275CCR/Тойота Камрі,h,nacp_19b7629a-cd13-4a69-ae4a-93317c0f3150,2451681,369,126841,4130000
Суховолець Уляна Андріївна,6,"Заступник начальника відділу організації прийому громадян, розгляду звернень та запитів, прокуратура міста Києва",peugeot 307xs,h,nacp_55724028-796a-447a-8c6b-6c7e69277ec6,203624,430,1200,3990000
Пікалов Євген Сергійович,6,"Начальник управління, Генеральна прокуратура України, Управління міжнародно-правового співробітництва та європейської інтеграції",Mercedes Benz E220,h,nacp_6909bd22-caa1-45fd-a035-ae9dce486786,723818,95,0,3937993
Кос'яненко Олег Олександрович,11,"Заступник начальника відділу, Прокуратура Одеської області",Toyota FJcruiser/Мерседес G350,h,nacp_0a0fcf8e-2409-47da-aec0-1dd547cbe6e5,190397,650,0,3900000
Карман Василь Васильович,6,"Перший заступник прокурора області, прокуратура Запорізької області",Мерседес-Бенц  Е 280 4 Матіс/Лексус RX 350/Нісан Сані,h,nacp_69971ffe-765c-4bfd-9e96-b78e830eb2c1,469487,198,4977,3808341
Карман Вікторія Василівна,6,"Прокурор відділу, Генеральна прокуратура України",Нісан Сані/Лексус RX 350/Мерседес Бенц Е 280 4 Матік,h,nacp_2d1daa9a-7a07-45fa-9c66-bf3f22e04d0f,469487,198,4977,3808341
Шевченко Олександр Вікторович,1,"Начальник управління, прокуратура Харківської області",Фольксваген Туарег/Мазда мазда 3,h,nacp_f664facb-4834-4773-bc0f-43eab4aa971c,694424,438,0,3771151
Сендак Ігор Михайлович,2,"Заступник начальника відділу , Генеральна прокуратура України",Фольксваген Туарег,h,nacp_43b1f0a1-c235-4be4-90eb-555ebc864d8c,743578,455,2490,3670766
Петров Дмитро Васильович,6,"Заступник начальника управління міжнародно-правового співробітництва та європейької інтеграції Генеральної прокуратури України, Генеральна прокуратура України",Humbaur HA 752111/Toyota Corolla/BRP Commander LTD 1000 EFIC/Humbaur KFT 1500/UMS BOAT 8902.3601/BRP GTI 130,h,nacp_846d2b4e-bb7b-4080-b7c5-271b94647dfb,378649,80,2193,3657170
Кравченко Олена Євгеніївна,1,"Прокурор відділу прокуратури Харківської області, Прокуратура Харківської області",skoda superb/lexus gs250,h,nacp_1e3e6e6c-f8af-488d-ad3e-fd29169b9592,556630,59,0,3600000
Кравченко Андрій Григорович,1,"Перший заступник керівника прокуратури №5 Харківської області, Прокуратура Харківської області",skoda superb/Lexus  gs250,h,nacp_2702c6af-24f6-48e7-9fb6-16072526b29c,556630,59,0,3600000
Улінець Олег Євстахійович,2,"Начальник управління організації прийому громадян розгляду звернень та запитів, Генеральна прокуратура України",порше каєн,h,nacp_d75814ac-79a4-41d0-b0d7-f5a4420c7837,419919,795,0,3582758
Задорожний Олександр Володимирович,23,"Прокурор відділу нагляду за додержанням законів органами, які ведуть боротьбу з організованою злочинністю управління нагляду у кримінальному провадженні, Прокуратура Київської області",null,h,nacp_f02d0234-f768-4385-99b5-3380f56fa73f,276960,426,454,3523752
Шльома Роман Степанович,2,"Керівник структурнуного підрозділу- начальник відділу нагляду за додержанням законів територіальними органами поліції при проведенні досудового розслідування та підтримання державного обвинувачення управління нагляду прокуратури Львівської області, Прокуратура Львівської області",Ауді Кю 7,h,nacp_9eddda1d-64d2-4273-b98d-517ca544c36b,588235,2652,5701,3501559
Сердюк Сергій Павлович,11,"Прокурор відділу, Генеральна прокуратура України",BMW X6/TOYOTA PRADO,h,nacp_28f5099d-95c2-4954-91a8-7c0251916b4d,164227,0,0,3426048
Безбородов Євген Миколайович,1,"Начальник управління з питань представництва інтересів громадянина або держави в суді, протидії злочинності та корупції на тимчасово окупованій теритрії півострова Крим, Генеральна прокуратура України",null,h,nacp_0ac218e7-8ccb-4496-bf04-7f42e77ec883,1877583,245,703,3371666
Борисевич Микола Володимирович,4,"Прокурор відділу процесуального керівництва у кримінальних провадженнях слідчих регіональної прокуратури прокуратури Донецької області , Прокуратура Донецької області ",Volkswagen CC/Nissan Micra/Lexus RX-350/Honda Accord,h,nacp_2d16b6b7-fd43-4622-8e41-4a2711cf9ffe,1000873,364,400,3364333
Попов Денис Вікторович,1,"Старший слідчий , прокуратура Харківської області",Ford Fiesta/Land Rover Range Rover Sport,h,nacp_dc967ff5-1002-41a0-8ff7-009348967f08,1718474,75,0,3326949
Мамедов Гюндуз Айдинович,11,"Прокурор Автономної Республіки Крим , прокуратура Автономної Республіки Крим",null,h,nacp_bd82d691-39c4-49f3-b006-b463c942db54,380231,126,0,3322333
Тригубенко Віталій Миколайович,1,"Прокурор Херсонської області, прокуратура Херсонської області",Opel Corsa D Hatchback/Volkswagen Touareg,h,nacp_3adec37c-d800-4862-82a8-4b1a4f212858,1385769,186,0,3291806
Кононенко Микола Павлович,6,"Прокурор відділу, Генеральна прокуратура",KIA Ceratto/Honda Jazz,h,nacp_407f4eab-2fde-4932-a72b-f610c56ced1f,125123,177,700,3290094
Малінка Володимир Євгенович,1,"Старший слідчий, прокуратура Харківської області",Toyota Camry ,h,nacp_e89e521b-270d-4a88-b891-aef5a5bb6b94,109134,45,0,3262903
Руденко Вадим Юрійович,6,"Начальник відділу нагляду за додержанням законів органами СБУ та державної прикордонної служби управління нагляду у кримінальному провадженні прокуратури міста Києва , Прокуратура міста Києва",BMW X5,h,nacp_72644b50-dac3-49d1-970d-b5d41aef6d4d,361493,193,84597,3262903
Бедриківський Володимир Володимирович,6,"Начальник Департаменту нагляду за додержанням законів у кримінальному провадженні та координації правоохоронної діяльності, Генеральна прокуратура України",LEXUS LX 570,h,nacp_51177d3e-c205-4bbe-8b2e-1051cebffc20,1430687,651,3236,3250145
Кулинич Олена Василівна,6,"Головний спеціаліст, Генеральна прокуратура України",Ford Fusion,h,nacp_35f2bf38-8ad1-45c3-bb7f-25fb3e653cd2,1861810,178,0,3225975
Румянцев Олексій Миколайович,4,"Прокурор Черкаської місцевої прокуратури, Черкаська місцева прокуратура",Toyota Lexus GX 470/Subaru Legacy/БМВ 520,h,nacp_ea90a9c6-d4f8-4826-b940-6cc74761d1f2,241143,129,0,3180764
Мізерний Тарас Петрович,12,"Прокурор першого наглядового відділу за додержанням законів при провадженні досудового розслідування та підтриманням державного обвинувачення управління нагляду за додержанням законів Національною поліцією України Департаменту нагляду за додержанням законів у кримінальному провадженні та координації правоохоронної діяльності Генеральної прокури України, Генеральна прокуратура України ",Lexus RX 350/Lexus  RX 350,h,nacp_0310df4b-1b33-4447-8bca-1aee1578f2e4,227410,160,0,3163901
Лазуренко Віктор Миколайович,25,"Керівник місцевої прокуратури, Лисичанська місцева прокуратура Луганської області",TOYOTA RAV4/ВАЗ  21213/SUZUKI GRAND VITARA,h,nacp_37ee23e4-92f7-4d7f-a3da-9c2effdf7564,457669,239,1828,3163554
Голуб Ігор Олексійович,1,"Прокурор відділу забезпечення представництва управління представництва інтересів громадянина або держави в суді, прокуратура Харківської області",Lexus ES350/Lexus RX350,h,nacp_5431ecaa-d377-45cb-a9d3-c2ad28f28b0c,2151509,175,1168,3095052
Єрмоленко Дмитро Дмитрович,11,"Прокурор Іллічівської місцевої прокуратури Одеської області, прокурор Іллічівської місцевої прокуратури Одеської області",Audi Q7,h,nacp_20b24b11-0dcf-42e5-b93a-7688e036a1fd,1457584,93,0,3084796
Балабан Руслан Миронович,6,"Заступник начальника відділу, Генеральна прокуратура України",Toyota Land Cruiser Prado,h,nacp_c01dc89a-f14e-4ad8-bb14-6a4c83fc7e90,1869924,252,1107,3058044
Суховетрук Ігор Леонідович,6,"Заступник начальника Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах-начальник управління представництва інтересів громадян або держави в суді, Генеральна прокуратура України",Hyunday Santa Fe,h,nacp_9b29f24e-094f-4713-9ccb-069f842133d1,494987,101,1200,3052114
Мазурик Анна Олександрівна,14,"Прокурор відділу забезпечення представництва у судах управління представництва, покуратура Запорізької області",BMW X5,h,nacp_56723b0e-46be-48b3-bb96-71dd0d3aedbf,318324,579,579,3047518
Кулик Олег Ігорович,5,"Прокурор Києво-Святошинської місцевої прокуратури, Києво-Святошинська місцева прокуратура Київської області",null,h,nacp_1bef92d0-b9f6-4924-9fb0-850b3a5f2ee7,389743,40,0,3047046
Мазурик Роман Володимирович,14,"Керівник, Запорізька місцева прокуратура номер два Запорізької області",BMW X5,h,nacp_1764ea5c-3990-4523-beaa-0dbcc2af3681,318324,579,579,3045771
Грабець Ігор Несторович,6,"Перший заступник прокурора Київської області, прокуратура Київської області",Lexus RX350/Toyota  Camry,h,nacp_a272f9bc-8572-42b3-9545-10cc27c1181a,484769,265,0,3024801
Ватутін Олександр Михайлович,6,"Прокурор відділу, прокуратура міста Києва",Audi Q5/BMW 528i,h,nacp_0062eea0-3386-45a9-891a-02a0559b7100,459400,273,0,3019422
Ярошенко Наталія Володимирівна,11,"Прокурор прокуратури, прокуратура Приморського району м. Одеси Одеської області",Audi A8,h,nacp_89ca72bf-5dc2-4345-802e-29891615454d,3037085,288,0,3000000
Фурман Володимир Михайлович,6,"Заступник керівника Київської місцевої прокуратури №6, Прокуратура міста Києва",Ауді Ку7,h,nacp_01c0598b-024a-47d7-ba9f-d89e99c04d9f,290712,143,0,2990994
Моспанюк Світлана Олександрівна,9,"Спеціаліст, Бердичівська місцева прокуратура",Фольксваген Туарег,h,nacp_5aace041-9a1d-4b68-89e8-cd16f4157837,1213748,150,8400,2969226
Ткаченко Валерій Вікторович,6,"Прокурор прокуратури, Київська місцева прокуратура № 8",Hyundai Sonata,h,nacp_d646a95c-d8d2-4688-a55c-f7ae4853b52f,537982,112,37169,2955564
Леміщак Дмитро Михайлович,18,"Старший слідчий слідчого відділу, Прокуратура Волинської області",Mercedes Benz ML 350/Mazda 06,h,nacp_1d78c4fd-26b8-4257-86c5-e1153700c949,891450,202,1148,2946560
Горностаєв Олексій Миколайович,11,"Перший заступник керівника Одеської місцевої прокуратури №1, прокуратура Одеської області",Honda CR-V,h,nacp_a7e88178-4e85-4764-986a-ae4d986a0848,2718131,215,2050,2827849
Горностаєва Тетяна Вікторівна,11,"Заступник прокурора Одеської області , прокуратура Одеської області",Honda CR-V,h,nacp_fbded39a-0a9e-4378-830c-695be3f8bc0d,2727131,215,2050,2827849
Смокович Юлія Петрівна,6,"Начальник відділу забезпечення державного обвинувачення у регіонах управління підтримання державного обвинувачення в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах, Генеральна прокуратура України",Volkswagen Passat/Ява-350 без коляски,h,nacp_43f0beaf-0e21-4b8b-9513-569c290ddd78,857135,278,0,2784075
Горбик Сергій Євгенович,11,"Слідчий в особливо важливих справах, Одеська регіональна прокуратура",Citroen C4/KAWASAKI ZX10R,h,nacp_189041d8-7d48-4e99-b252-8a342d7afd37,416872,453,21073,2770000
Федюк Юрій Петрович,6,"Прокурор відділу, Генеральна прокуратура України",TOYOTA CAMRY,h,nacp_cded1927-f99a-4330-9eb4-e6a081dafc1d,908190,151,1200,2745140
Шкрібляк Віталій Володимирович,19,"Старший прокурор прокуратури, Прокуратура м. Івано-Франківська",BRP CAN-AM Outlander 500XT/BRP CAN-AM Outlander 1000XT/BMW X6,h,nacp_4adffba7-5227-4cab-8ba5-12fa316fefd2,30353,0,1534,2737177
Власок Володимир Анатолійович,12,"Прокурор відділу процесуального керівництва досудовим розслідуванням та підтримання державного обвинувачення управління нагляду за додержанням законів органами які ведуть боротьбу з організованою злочинністю, Генеральна прокуратура України",Шкода Октавія/Тойота Яріс,h,nacp_1ce25d2b-7322-4747-9226-ab0be86ca5a5,238502,158,1200,2734491
Чехунов Денис Миколайович,6,"Начальник управління , Генеральна прокуратура України Головна військова прокуратура",toyta  land cruiser/Toyota Camry,h,nacp_af7e44bb-1da1-416b-8c0f-f10f152f4f16,1880491,207,3031,2724933
Стрелюк Ян Володимирович,12,"Начальник відділу, Прокуратура міста Києва",Хонда  Аккорд,h,nacp_cdfcc625-0a43-4f30-a351-c63ad15f1f8b,252639,189,2400,2719086
Д'ячков Дмитро Сергійович,11,"Одеська місцева прокуратура №3, прокуратура Одеської області",Hyundai Sonata,h,nacp_3e7d629f-c5c4-4ef5-bf88-ebf6ba9431e5,3728265,644,0,2705490
Борисенко Олег Володимирович,6,"Старший детектив - заступник керівника Третього відділу детективів Першого підрозділу детективів Головного підрозділу детективів НАБУ , Національне антикорупційне бюро України",Honda Accord/Audi Q5/Posche Cayenne,u,nacp_32a3e15f-1524-4ca2-920c-b0ef172f3624,2112183,318,8860,8183494
Новак Анатолій Миколайович,12,"Заступник Директора, Національне антикорупційне бюро України",КМЗ ДНЕПР 11/Автомобіль спеціальний БРДМ-2ХРБ/Mazda 06/LAND ROVER RANGE ROVER/DAEWOO LANOS/Audi A8,u,nacp_76dba5c0-be61-45fd-b4f0-dc049014e120,3037157,425,4542,5002515
Панасюк Валерій Іванович,6,"Начальник відділу, Національне антикорупційне бюро України",Дніпро МТ-10/Сузукі New SX4,u,nacp_28ad34db-50f3-48fc-9b85-11cf726d0c53,1008965,115,2306,4762446
Углава Гізо Трістанович,6,"Перший заступник Директора , Національне антикорупційне бюро України",Toyota Prado,u,nacp_d1954f4e-b796-4362-af22-6f65e7ada00b,6966235,585,1423,4172236
Філатов Сергій Васильович,7,"Детектив Третього відділу Першого підрозділу, Національне антикорупційне бюро України",null,u,nacp_70233cdc-c490-4e53-ae31-9d6b68d35f15,496163,89,0,3628674
Риндін Сергій Васильович,1,"Працівник Національного антикорупційного бюро України, Національне антикорупційне бюро України",Toyota Landcruiser 200/Nissan Patrol,u,nacp_4f126a74-ff12-4e6a-b346-785cd29c3c56,962948,67,878,3123495
Коваленко Максим Ігорович,6,"Начальник Відділу забезпечення роботи Директора бюро, Національне антикорупційне бюро України",Land Rover Freelander ,u,nacp_483a9973-65b2-4ab9-8865-8da5e209b49f,1085174,334,1028,2453360
Вако Ілля Ілліч,6,"Заступник начальника відділу, Національне антикорупційне бюро України",null,u,nacp_f8cdc7ae-6f9b-46a1-9bac-3d0df129a265,635609,75,0,2256841
Чернетченко Владислав Вікторович,6,"Старший детектив Національного антикорупційного бюро України, Національне антикорупційне бюро України",Hyundai Accent /Hyundai Accent,u,nacp_b385c640-83b8-4485-8080-9f1fdf6d69b2,1930398,92,53500,1805120
Косенко Олександр Васильович,6,"Працівник Національного антикорупційного бюро України, Національне антикорупційне бюро України",Kia Rio,u,nacp_6836f982-0cf0-460a-98bc-63002a9ae94e,828309,129,32938,1698661
Гарник Олег Андрійович,6,"Старший детектив - керівник Другого відділу детективів Першого підрозділу детективів Головного підрозділу детективів, Національне антикорупційне бюро України",Nissan Pathfinder/Nissan Micra,u,nacp_e7bab305-b782-439a-ac96-46ff2226df24,821118,98,7520,1693321
Нестерцов Анатолій Сергійович,6,"Старший детектив, Національне антикорупційне бюро України",Honda Accord,u,nacp_a59c4d7e-eb63-4d04-b449-017918dc27d8,682492,73,0,1631451
Донченко Тетяна Григорівна,6,"Головний спеціаліст, Національне антикорупційне бюро України, відділ по роботі зі свідками та заявниками Управління по роботі з громадськістю",null,u,nacp_677e4f28-2b21-4fda-a650-cf0cd86c0008,439507,231,2552,1607895
Демко Олег Валерійович,6,"Керівник Управління, Національне антикорупційне бюро України",SKODA SUPERB 1.8Tі/Москвич М21412,u,nacp_99b90a74-3982-46f5-a2fa-0bf3931d0070,1606722,311,1500,1528583
Мельник Руслан Іванович,12,"Детектив, Національне антикорупційне бюро України",Skoda  Octavia A5,u,nacp_10642adf-81c4-4faf-becb-ef0f61aa065f,929197,143,0,1401159
Єфименко Марія Ігорівна,6,"Працівник, Національне антикорупційне бюро України",BMW 320I/Volkswagen GOLF,u,nacp_b5ab7106-7152-404d-92a0-134a275115c2,193563,0,0,1366800
Жабровець Юрій Григорович,6,"Начальник відділу, Національне антикорупційне бюро України",null,u,nacp_d5f9e51f-1619-4ae7-b156-3cfbe8996b53,833419,87,0,1359543
Щурок Анатолій Іванович,6,"Головний спеціаліст, Національне антикорупційне бюро України, відділ планування матеріальних ресурсів та оперативного управління майном Управління забезпечення фінансовими ресурсами, майном та контролю за їх використанням",ГАЗ 2411,u,nacp_667e5388-2067-4a3e-a767-147253bf8d96,383343,128,4400,1330881
Клімов Сергій Вікторович,6,"Заступник Директора Львівського територіального управління, Національне антикорупційне бюро України",skoda superb,u,nacp_edd54ecd-a135-43f4-8fcf-7606c424477f,746835,77,561,1310255
Магамедрасулов Руслан Сентябр’євич,4,"Детектив Четвертого відділу детективів Другого підрозділу детективів Головного підрозділу детектиів, Національне антикорупційне бюро України",Geely Emgrand 8,u,nacp_91f70266-664d-465f-8ff0-d4b6b5f557b3,460570,114,0,1251680
Карєєв Олександр Михайлович,6,"Керівник Другого підрозділу детективів Головного підрозділу детективів, Національне антикорупційне бюро України",TOYOTA CAMRY/HYUNDAI ACCENT,u,nacp_61f43693-1a5a-45d2-8a39-0062ac517c25,1195300,64,2400,1182280
Оніщенко Олексій Вікторович,6,"Начальник відділу, Національне антикорупційне бюро України",Renault Clio Symbol/Renault Fluence,u,nacp_5abc22d2-023b-4c1a-acb9-cd0f0d54fac1,1983566,115,0,1176000
Волковський Дмитро Сергійович,2,"Заступник керівника Управління аналітики та обробки інформації, Національне антикорупційне бюро України",Mitsubishi Lancer,u,nacp_40be3c71-2c04-4f2c-a000-76be804a83a6,659359,253,0,1171807
Стороженко Дмитро Олександрович,6,"Начальник відділу, Національне антикорупційне бюро України",ГАЗ 3110/Volkswagen 5N Tiguan,u,nacp_37fbdd4d-6061-44da-b214-01e8f9415df3,441076,226,1900,1169771
Фігура Анатолій Михайлович,6,"Працівник, Національне антикорупційне бюро України",DAEWOO LANOS TF 69Y,u,nacp_8760bc7d-8552-4f3e-92e1-12b3ba456c0b,992277,232,5500,1167527
Наумюк Сергій Анатолійович,6,"Керівник Четвертого підрозділу детективів Головного підрозділу детективів, Національне антикорупційне бюро України",Kia Ceed,u,nacp_5ec008be-6c55-4653-94f9-8d8d4659b177,953970,105,0,1147454
Кремпович Тарас Любомирович,6,"Заступник Керівника Другого підрозділу детективів Національного антикорупційного бюро України, Національне антикорупційне бюро України",Chevrolet  Captiva С140,u,nacp_c18a5dd2-8f0f-487c-96b5-e195312a95be,391388,140,1998,1144510
Шинкаренко Євгенія Сергіївна,6,"Головний спеціаліст Відділу забезпечення роботи Директора бюро, Національне антикорупційне бюро України",Ford Fusion,u,nacp_30600ccb-9fe8-4a58-926f-13c77a8a8c86,264378,97,12847,1124587
Юпатін Микола Олександрович,6,"Заступник Керівника Управління внутрішнього контролю - начальник відділу внутрішніх розслідувань, Національне антикорупційне бюро України",Mitsubishi  Pajero,u,nacp_3ab71ae9-88a5-423d-a956-ab30994167fd,1080535,47,0,1091330
Ситник Артем Сергійович,12,"Директор Національного антикорупційного бюро України , Національне антикорупційне бюро України",null,u,nacp_640b78fb-f1b4-4f87-82e1-78fefb37aa9e,1791197,83,416,1071909
Чорна Марія Іванівна,2,"Головний спеціаліст , Національне антикорупційне бюро України Львівське територіальне управління",null,u,nacp_6743aa95-2545-468e-a23d-b19d74970615,56031,121,705,1029174
Кушнір Андрій Анатолійович,6,"Працівник, Національне антикорупційне бюро України",ЗАЗ-Daewoo T13110,u,nacp_34543f81-eb3c-41a0-9cd2-b67e687396bb,1116356,194,0,1020000
Філоненко Тарас Михайлович,6,"Старший детектив - керівник відділу детективів, Національне антикорупційне бюро України",Honda VFR800/ПП,u,nacp_a4eedd91-267c-4171-9d47-113b7a9b193a,2798392,234,1000,1004542
Сербін Олег Олександрович,12,"Працівник, Національне антикорупційне бюро України",MERSEDES VITO,u,nacp_4b05cebe-02a5-4ec1-b185-d613beb11d41,846066,317,4070,951680
Лопушанський Тарас Васильович,2,"Директор Львівського територіального управління, Національне антикорупційне бюро України",Ford Kuga,u,nacp_e7b3829c-866e-4a78-b72f-0640ea1bab33,827068,106,0,946551
Христенко Тетяна Михайлівна,17,"Головний спеціаліст відділу нарахування і виплат заробітної плати та звітності Управління бухгалтерського обліку та звітності, Національне антикорупційне бюро України",ВАЗ 21065,u,nacp_54be275e-243a-420e-8806-18b696539120,312289,88,91056,924489
Безкоровайний Валерій Миколайович,6,"Заступник Керівника Юридичного управління, Національне антикорупційне бюро України",null,u,nacp_51797e44-e9a7-43d1-b712-9fb1d7d0e70c,1345804,171,0,916332
Сало Ірина Степанівна,6,"Головний спеціаліст відділу по роботі з публічними заходами та дискусіями Управління зовнішніх комунікацій, Національне антикорупційне бюро України",Hyundai Accent,u,nacp_b1c0f573-26a5-4f5e-86ba-f4df4d8dfb9e,331678,167,0,898378
Олексів Остап Андрійович,2,"Головний спеціаліст, Національне антикорупційне бюро України, Львівське територіальне управління",TOYOTA CAMRY/MAZDA SIX,u,nacp_6fe6761e-a635-4547-a891-70b5736e1d0b,1166819,263,1121,870107
Кравчук Костянтин Олександрович,12,"Старший детектив Національного бюро, Національне антикорупційне бюро України",Ssang Yong Rexton/Toyota Avensis,u,nacp_f8d50546-6131-4d52-bf7d-4530e8d725cb,467318,123,0,865220
Томєєв Олександр Анатолійович,12,"Начальник міжнародно-правового відділу Юридичного управління, Національне антикорупційне бюро України",Шкода Фабія/Фольксваген  Гольф,u,nacp_c564354b-1eb3-4100-a8a4-c3b6fcf08522,1840791,203,300,850000
Панченко Інна Вікторівна,6,"Начальник відділу, Національне антикорупційне бюро України",Рено Меган,u,nacp_6b14cea2-7ad5-494e-8fae-1359745fc9dc,615913,41,0,844842
Федоров Володимир Борисович,6,"Заступник начальника відділу, Національне антикорупційне бюро України",Hyundai Accent,u,nacp_a8072c96-4b1f-434c-b813-54161d12fe42,660045,137,0,842917
Лиховський Олег Ігорович,6,"Працівник, Національне антикорупційне бюро України",TOYOTA Avensis,u,nacp_f1a485b6-b9d5-49b7-8393-987510ced223,1017527,208,0,829929
