name,region,name_post,vehicles_names,organization_group,id,incomes,apartments,land,assets
Бардиш Олена Вікторівна,24,"Прокурор Кіровоградської місцевої прокуратури, Кіровоградська місцева прокуратура",Toyota Corola,h,nacp_baac2795-5533-443b-a118-6de02cfcae37,982961,1944,20770,390336
Черняк Алла Богданівна,22,"Службовець, Лановецький відділ Кременецької місцевої прокуратури",КС ЗИЛ 133 ГЯ/FORD TRANSIT D/TOYOTA LAND CRUISER 200,h,nacp_ed5a6530-12cd-4959-a8e3-b310ed97c0c2,137806,1785,28484,0
Липа Ігор Богданович,2,"Заступник начальника Камянка-Бузького відділу Радехівської місцевої прокуратури, Радехівська місцева прокуратура Львівської області",Тойота Камрі/Тойота Авенсіс/ВАЗ 21053,h,nacp_b08da352-3ce4-4f56-bd2f-35b074364d50,562708,1776,2634,0
Палагнюк Олексій Ігорович,20,"Прокурор, Каховська місцева прокуратура Херсонської області",null,h,nacp_78a47365-9997-4ce2-b978-66b8003c9151,143772,1757,274436,0
Дручків Дмитро Богданович,19,"Прокурор прокуратури Косівського району Івано-Франківської області, Косівська районна прокурактура Івано-Франківської області",Toyota Camry/Mitsubishi Pajero,h,nacp_d232fc29-22e7-4925-a665-95f48bf3af5a,10471,1707,152,0
Плескач Олег Юрійович,23,"Заступник прокурора, Прокуратура Полтавської області",Daewoo  Lanos/Honda Crosstour,h,nacp_46673cf3-e812-4ff6-aeb4-05c0b358e48c,298195,1689,0,100000
Біганська Юлія Андріївна,2,"Прокурор, Радехівська місцева прокуратура",Mitsubishi Lancer 1.5/Volkswagen Caddy,h,nacp_2b79b358-6b2b-4810-ac8e-c62fbbc064c6,247464,1680,18106,0
Павлюченко Леся Валеріївна,24,"Прокурор відділу, Устинівський відділ Олександрійської місцевої прокуратури Кіровоградської області",МТЗ 80/SsangYong  Rexton,h,nacp_c52b2aa1-987c-4971-87a6-26257b894811,134950,1664,119442,0
Сінцеров Дмитро Владиславович,20,"Начальник відділу нагляду за додержанням законів органами фіскальної служби управління нагляду у кримінальному провадженні прокуратури Херсонської області, Прокуратура Херсонської області",Toyota Land Cruiser/Mitsubishi Lancer/ЗАЗ 110557/ 81532/маломірне прогулянкове судно Анріда,h,nacp_2ddfdfc2-7d8c-43f7-889a-c66070fcf917,980297,1658,30835,0
Сєрікова Галина Миколаївна,20,"Спеціаліст, Новокаховська місцева прокуратура Херсонської області",null,h,nacp_fc234691-9660-4715-8090-c48bf21006ca,132941,1633,0,0
Сілічева Анжела Володимирівна,3,"Прокурор відділу, Прокуратура Чернівецької області",Лексус RX,h,nacp_3198b910-b4ba-4f30-ae0b-f6da65415c69,704869,1607,10824,1320080
Лукашенко Олександр Олександрович,6,"Заступник начальника Департаменту нагляду за додержанням законів у кримінальному провадженні та координації правоохоронної діяльності - начальник управління нагляду за додержанням законів Національною поліцією України , генеральна прокуратура України ",ауді Q3/ягуар xf/лендровер фрілендер 2 ,h,nacp_494e3e55-2ba9-4a70-978b-c1b456603fa2,2685250,1599,4443,179000
Житовецька Ольга Анатоліївна,22,"Прокурор, Тернопільська місцева прокуратура",Volkswagen passat,h,nacp_eb4f1e4b-46a7-4584-98a2-337829a5477f,245415,1514,14046,150000
Житовецький Віктор Володимирович,22,"Заступник начальника слідчого відділу, прокуратура Тернопільської області",Volkswagen passat,h,nacp_74253db5-0476-4c4d-8162-dd1610570566,245415,1514,14046,150000
Лєйко Наталія Леонідівна,4,"Прокурор, Красноармійська місцева прокуратурра",камаз 5320/Toyota  Camry,h,nacp_e99144bb-851e-4518-baf2-aa6467854c01,114544,1510,582996,0
Макогон Юрій Ігорович,2,"Прокурор відділу, прокуратура Львівської області",wolksvagen transporter/Toyota Highlander/Honda CR-V/Toyota auris,h,nacp_b744bd3f-5641-4f2f-b923-c05ea0c8a012,1162572,1488,5670,750390
Мельничин Володимир Володимирович,13,"Прокурор Свалявського відділення Мукачівської місцевої прокуратури, Мукачівська місцева прокуратура Закарпатської області",Mersedes-Benz ML350,h,nacp_583f7e3b-b648-4f93-83b3-22de1f687749,217303,1485,1350,0
Черкашин Ілля Володимирович,4,"Прокурор, Києво-Святошинська місцева прокуратура Київської області",null,h,nacp_bb037e23-2ec0-4ea8-99e8-b46fa59486f7,164211,1480,1618,0
Нідзельська Леся Анатоліївна,6,"Прокурор відділу нагляду за додержанням законів при виконанні судових рішень у кримінальних провадженнях, а також при застосуванні інших заходів примусового характеру прокуратури м. Києва, прокуратура міста Києва",MERCEDES-BENZ ML-350,h,nacp_75933bb0-18e6-4c99-90bc-6c159d4e907c,2495852,1474,1000,1413817
Байрактар Дмитро Дмитрович,11,"Начальник відділу, прокуратура Одеської області",TOYOTA LC-200/TOYOTA YARIS,h,nacp_3da90a2c-432d-4ae1-9f27-06355898c535,1266075,1469,1000,350000
Луценко Юрій Віталійович,6,"Генеральний прокурор України, Генеральна прокуратура України",Toyota (В угоні) Land Cruiser 200 (В угоні)/Toyota Camry/Mercedes-Benz GL 500,h,nacp_95ad796c-8eaf-47c0-8cba-7edf76122fec,3499212,1416,3250,13640511
Тартус Василь Васильович,3,"Прокурор першого наглядового відділу управління наглядової діяльності у кримінальних провадженнях слідчих органів прокуратури Головного слідчого управління, Генеральна прокуратруа України",ПГМФ 8302/ВАЗ 21213/Фольцваген Поло,h,nacp_0df96ebc-a0cb-49ae-9034-2d6afd224caf,518282,1406,7210,870658
Міленін Павло Олександрович,6,"Прокурор, Прокуратура міста Києва",BMW 530d/BMW X5,h,nacp_c6ba72c4-6dfd-4f6a-a5be-cfa3b51337db,3713917,1392,1400,13622620
"Дем'яник Віктор Володимирович",19,"Начальник Долинського відділу Калуської місцевої прокуратури Івано-Франківської області, Долинський відділ Калуської місцевої прокуратури Івано-Франківської області",RENAULT MEGANE,h,nacp_928f4b97-6566-43ea-af5e-98d7b8e382fb,671279,1342,3073,342000
Чантурідзе Георгій Сосович,11,"Прокурор Одеської місцевої прокуратури № 2, Одеська місцева прокуратура № 2 прокуратури Одеської області",Hyundai Santa Fe,h,nacp_1d7b6f5d-4ba8-47ee-a125-5ef55087d1e2,128327,1321,0,0
Галюк Роман Григорович,6,"Прокурор відділу ведення Єдиного реєстру досудових розслідувань та інформаційно - аналітичної роботи прокуратури міста Києва, Прокуратура міста Києва",FORD MUSTANG/VOLKSWAGEN PASSAT/MERCEDES-BENZ ML350,h,nacp_f6eddb1b-f336-4b9a-bc87-1637c8158431,2171889,1321,30560,0
Панайоті Світлана Вячеславівна,11,"Спеціаліст Комінтернівської місцевої прокуратури, Комінтернівська місцева прокуратура Одеської області",null,h,nacp_5378fe70-2848-4105-a9f5-eebf6ca062cd,263619,1311,0,0
Устименко Євген Вікторович,1,"Прокурор відділу процесуального керівництва досудовим розслідуванням та підтримання державного обвинувачення у кримінальних провадженнях слідчого відділу управління процесуального керівництва та нагляду за додержанням законів органами, що провадять оперативно-розшукову діяльність, Головна військова прокуратура Генеральної прокуратури України ",Nissan Teana,h,nacp_b18f7812-0c40-490f-aa50-8365ae192f47,5568491,1297,927,5304434
Василенко Микола Олегович,25,"Начальник відділу, Військова прокуратура Луганського гарнізону",Subaru Forester,h,nacp_5a5df418-f5bf-4080-9cd2-65131a495451,411837,1295,0,100000
Кадик Оксана Богданівна,2,"Прокурор відділу, Прокуратура Львівської області",Renault 25/Renault 25,h,nacp_c20f743b-f485-41f8-a635-78a6a63261bf,235505,1293,0,0
Мунтяну Олена Дмитрівна,11,"Головний спеціаліст з питань захисту державних таємниць, Ізмаїльська місцева прокуратура Одеської області",ВАЗ 21102/УАЗ 452-Д/Мерседес Е 200,h,nacp_a571a908-f9f9-4fd4-b7ee-c8098db71da0,106493,1244,189,0
Кулакова Наталія Василівна,24,"Спеціаліст, Новоукраїнська місцева прокуратура",ВАЗ 21114/Лев 183131,h,nacp_738d9263-68f7-4c7d-a671-c731f25cc22a,294207,1232,44600,0
Міцовда Кароліна Дмитрівна,13,"Прокурор відділу підтримання державного обвинувачення в суді, Прокуратура Закарпатської області",Volkswagen Golf 4 1.4/ВАЗ 2107/Toyota Avensis ,h,nacp_2c38e65b-c24d-4293-946c-21250769d9f2,196927,1200,2000,78000
Шевяков Едуард Анатолійович,8,"Прокурор прокуратури, Дніпропетровська місцева прокуратура №2 Дніпропетровська область",Тойота Лендкрузер/Фольксваген Джетта/Кавасаки VN1600 B6F,h,nacp_23da5fb5-9e44-4da3-804c-e9791f6975cf,344778,1193,0,340000
Балабан Сергій Миронович,19,"Прокурор відділу представництва інтересів громадянина або держави в суді та при виконанні судових рішень, Прокуратура Івано-Франківської області",Honda Odyssey,h,nacp_f5a94d78-13cb-4d1a-a6d3-ae4ba2598f66,41278,1186,12784,804771
Філатов Данило Дмитрович,1,"Прокурор прокуратури, Харківська місцева прокуратура № 1",Opel Vivaro/Honda Civic/ВАЗ 2106,h,nacp_bf5614e6-4700-4273-9504-5b818b786671,1311518,1179,0,95000
Задорін Євген Юрійович,11,"Прокурор Одеської місцевої прокуратури №3, Одеська місцева прокуратура №3",TOYOTA LANDCRUISER200,h,nacp_4405c9a2-b956-469a-8743-dad5e91b988a,1628904,1162,808,1579771
Дикун Ірина Володимирівна,18,"Прокурор Ковельської місцевої прокуратури Волинської області, Ковельська місцева прокуратура Волинської області",KRONE SDP27/Mersedes Benz E220/Mitsubishi  Pajero/Kogel SN24/Ford Transit/KOGEL SN24/DAF FT95.430/Iveco Evrocargo ML80/Renault Magnum 440E/ПМЗ 81011,h,nacp_721c1b46-91fa-4d89-be16-0e61119b62ac,253408,1161,25420,0
Яблонська-тиндик Тетяна Василівна,1,"Прокурор Нововодолазького відділу Первомайської місцевої прокуратури, Нововодолазький відділ Первомайської місцевої прокуратури Харківської області",Dewoo  Lanos,h,nacp_f6adc34a-ecd3-46d3-9208-b39348db45fe,21796,1158,0,0
Матіос Анатолій Васильович,6,"Заступник Генерального прокурора України - Головний військовий прокурор, Генеральна прокуратура України",Mercedes-Benz G55AMG,h,nacp_05c43274-446c-4374-95ec-9bdeb5a05775,47440472,1149,143151,38481546
Кучер Людмила Петрівна,9,"Прокурор відділу ювенальної юстиції, прокуратура Житомирської області",МТЗ 80/Ford Fokus/ЗІЛ 131d,h,nacp_c42bd85c-648c-4634-a865-6da7701d1dd7,304107,1146,24006,0
Русняк Павло Михайлович,13,"Начальник відділу, Прокуратура Закарпатської області",HONDA Legend/TOYOTA Land Cruiser Prado,h,nacp_8c295112-60df-4ef3-9789-851b8e9b607c,315269,1145,5400,0
Миронюк Богдан Степанович,22,"Прокурор Заліщицького відділу Чортківської місцевої прокуратури, Заліщицький відділ Чортківської місцевої прокуратури",Шкода Октавія Тур 1.9 ТДІ/66КВ,h,nacp_5476cf7e-6249-4e7f-a598-cb2ccbacea22,166041,1141,2765,0
Горсточенко Марина Юріївна,7,"Прокурор Інгульського відділу Миколаївської місцевої прокуратури №2 Миколаївської області,  Миколаївська місцева прокуратура №2 Миколаївської області ",Toyota  Camry/LEXUS LX 430/LEXUS LS 430,h,nacp_44753480-d76b-4aee-8ec7-a2e0fa244956,352190,1137,0,0
Білоус Сергій Андрійович,5,"Начальник відділу організаційного та правового забезпечення, Прокуратура Вінницької області",Тойота Рав 4/Рено Логан/Рено Логан/Рено логан/Рено Логан,h,nacp_7e31030b-587f-4cb3-9dc3-160d95ed7b29,1124876,1135,3487,27913
Бокало Микола Васильович,20,"Прокурор відділу нагляду за додержанням законів територіальними органами поліції при провадженні оперативно-розшукової діяльності управління нагляду у кримінальному провадженні, прокуратура Херсонської області",Опель Астра/Прогрес  4/ВАЗ 11113/Прогрес  2,h,nacp_586ac45f-8c21-49c1-93d2-faff1f33538f,1192245,1104,2662,852678
Чумак Сергій Анатолійович,21,"Водій , Старокостянтинівська місцева прокуратура, депутат Кульчинківської сільської ради",ваз 21011/ваз 21099/кмз 750,h,nacp_c0875bc5-bc4a-4047-b68c-8ea5e0bc8bb8,123321,1052,38735,0
Васильківський Олександр Юрійович,8,"Заступник керівника Павлоградської місцевої прокуратури , Павлоградська місцева прокуратура",ауді А4/ДЕО МАТІЗ/SKODA OKTAVIA TOUR,h,nacp_6e9d0f40-31ae-47c8-9929-bb8c3f612fa0,206095,1047,3894,697409
Борисов Сергій Семенович,8,"Прокурор відділу, Генеральна прокуратура України",BMW X6/TOYOTA RAV4,h,nacp_466c7ddb-16c2-41e0-a203-ceb98a949329,1020817,1023,1000,6838000
Банніков Сергій Володимирович,1,"Заступник військового прокурора Харківського гарнізону, Військова прокуратура Харківського гарнізону військової прокуратури сил антитерористичної операції",null,h,nacp_e6224bc7-29f7-431c-bdf4-c0214ddbb95a,354779,1016,1000,0
Зубко Владислав Вікторович,1,"Перший заступник військового прокурора Харківського гарнізону прокуратури сил антитерористичної операції, Військова прокуратура Харківського гарнізону прокуратури сил антитерористичної операції",Шевроле Лачетті,h,nacp_bba353fb-d2ba-4d13-80e0-c1e62c236346,234515,1016,0,120000
Чернобаєв Станіслав Ігорович,1,"Заступник начальника п'ятого відділу з розслідування кримінальних проваджень управління з розслідування особливо важливих справ Головного слідчого управління (на правах Департаменту) Генеральної прокуратури України, Генеральна прокуратура України",Chevrolet  Aveo/Mercedes-Benz ML 350/Volkswagen  Golf,h,nacp_35924f5a-7dcb-422c-8124-b37e1f8ef003,306150,988,0,345324
Балєв Юрій Олександрович,16,"Перший заступник прокурора області, прокуратура Чернігівської області",BMW 528l,h,nacp_c26eeadd-793d-4bb8-91fa-81f5c2c165b1,3825802,981,4900,600000
Вініченко Олександр Михайлович,17,"Старший прокурор Охтирської міжрайонної прокуратури, Охтирська міжрайонна прокуратура",Хюндай Акцент/Шкода  Октавиа/DONG-FENG/УАЗ 452/,h,nacp_6555cc33-5071-4b87-a145-9868645ffdcb,515832,975,1578,1198
Кіншакова Наталія Віталіївна,1,"Прокурор Харківської місцевої прокуратури №1, Прокуратура Харківської області",MITSUBISHI LANCER/TOYOTA CAMRY,h,nacp_72a2169c-c810-4581-8586-60eae03fd81a,819477,959,0,0
Щавюк Ганна Олександрівна,8,"Прокурор, Новомосковська місцева прокуратура",Nissan X-Trail,h,nacp_982bd819-0cea-46d5-a6f8-828a82bcc078,181380,941,1032,0
Копилов Олег Олегович,8,"Старший слідчий військової прокуратури Дніпропетровського гарнізону Південного регіону України, ВІйськова прокуратура Дніпропетровського гарнізону Південного регіону України",Mersedes-Benz E200/ВАЗ 21099/Honda Accord/Toyota Rav-4/Sang yong Rexton,h,nacp_eb74ad68-fd80-4870-9dba-479ab1fbd284,1026709,938,774,322269
Красінська Тетяна Олексіївна,1,"Заступник начальника відділу процесуального керівництва при провадженні досудового розслідування територіальними органами поліції та підтримання державного обвинувачення, прокуратура Харківської області",KIA  Magentis,h,nacp_a2781181-6dd2-4565-b2a3-9991a871f1cc,328497,931,1588,0
Карпа Михайло Михайлович,22,"Старший слідчий, прокуратура Тернопільської області",null,h,nacp_12dfc96b-9303-4bf0-9ec8-f0a794773cc7,619639,907,395,400000
Муратов Станіслав Семенович,1,"Прокурор відділу нагляду за додержанням законів при розслідуванні злочинів проти життя управління нагляду у кримінальному провадженні , прокуратура Харківської області ",BMW X6 XDRIVE351/CHRYSLER PT CRUISER/LEXUS  LX 570,h,nacp_a177b2b9-c28d-44d3-9006-c1728ab02e6a,1159273,898,44151,2135699
Рибаков Сергій Олександрович,11,"Прокурор відділу, прокуратура Одеської області",MITSUBISHI  PAJERO WAGON/MITSUBISHI RAJERO WAGON,h,nacp_ea8cc760-0b33-4043-8440-0e857281585a,222096,894,0,140000
Заєць Тетяна Євгенівна,17,"Провідний спеціаліст, Конотопська місцева прокуратура Сумської області",RENAULT MASTER,h,nacp_c802c22d-f8dc-4de6-b8a0-589aed52d37f,980873,893,4220,48000
Талько Сергій Анатолійович,6,"Працівник, Національне антикорупційне бюро України",HONDA CR-V/TOYOTA AURIS/VOLKSWAGEN T4,u,nacp_d951c4e1-6766-4fc5-86aa-a39e8942121a,746690,2390,0,519090
Углава Гізо Трістанович,6,"Перший заступник Директора , Національне антикорупційне бюро України",Toyota Prado,u,nacp_d1954f4e-b796-4362-af22-6f65e7ada00b,6966235,585,1423,4172236
Горбенко Лайма Артурівна,2,"Детектив Національного бюро Третього відділу детективів Третього підрозділу детективів Головного підрозділу детективів Національного антикорупційного бюро України, Національне антикорупційне бюро України",Toyota Rav4/BMW 5-series,u,nacp_b3ca5202-62b8-4f7d-a778-30b4a9459cd3,1118592,569,0,0
Скубак Едуард Олександрович,6,"Старший детектив Національного бюро Третього відділу детективів Першого підрозділу детективів Головного підрозділу детективів, Національне антикорупційне бюро України",OPEL OMEGA-B,u,nacp_bf9f1781-9adb-419c-97d5-098bbb854acb,564594,551,0,512245
Бессалов Олександр Борисович,6,"Працівник, Національне антикорупційне бюро України",Volkswagen Tiguan/CHEVROLET NIVA 212300//Човен прогулянковий Южанка,u,nacp_6e68c96c-563e-407d-ba65-fef8e7441ba3,252167,508,820,330067
Мойсюк Дмитро Георгійович,3,"Старший детектив Національного бюро відділу детективів кримінальної лабораторії Управління аналітики та обробки інформації, Національне Антикорупційне бюро України",peugeot  partner/ВАЗ 21093,u,nacp_d65346c7-a969-455a-92df-f58640349a50,462632,472,2005,298535
Клекота Олег Олександрович,6,"Заступник Керівника управління, Національне антикорупційне бюро України",WV  Golf,u,nacp_6cc425e6-c003-4bc6-8a7f-87dd4ce72b9b,1350270,450,4661,620000
Білецький Сергій Валентинович,20,"Начальник відділу, Національне антикорупційне бюро України",хонда акорд,u,nacp_84986740-7df7-4e1d-98d6-919d532b2c11,521210,442,14850,17054
Новак Анатолій Миколайович,12,"Заступник Директора, Національне антикорупційне бюро України",КМЗ ДНЕПР 11/Автомобіль спеціальний БРДМ-2ХРБ/Mazda 06/LAND ROVER RANGE ROVER/DAEWOO LANOS/Audi A8,u,nacp_76dba5c0-be61-45fd-b4f0-dc049014e120,3037157,425,4542,5002515
Гришканич Олег Богданович,2,"Детектив, Національне антикорупційне бюро України",Mercedes-Benz 350S/Volkswagen Touran/ГАЗ 66 Фургон-С,u,nacp_1d4b0a91-42d7-4073-9d30-1d883c0c671f,513361,399,1456,735390
Яндюк Сергій Вікторович,20,"Детектив, Національне антикорупційне бюро України",Hyundai i30,u,nacp_e990fce2-4fad-40f3-99eb-37d7abe69a08,490608,378,0,95168
Сологуб Андрій Васильович,6,"Головний спеціаліст відділу по роботі з громадськістю (колл-центр) Управління по роботі з громадськістю, Національне антикорупційне бюро України",null,u,nacp_a2ef4668-c8c8-479f-b8a8-23705bbed2fd,217891,377,4298,0
Ковач Дмитро Васильович,13,"Детектив , Національне антикорупційне бюро України ",Daewoo Lanos,u,nacp_e832c100-77f7-44f5-96e9-1770d6c7aace,401026,368,1480,40000
Жувака Сергій Олександрович,6,"Детектив, Національне антикорупційне бюро України",Mersedes-Benz 313 CDI,u,nacp_cafebbe2-2b50-4db0-8626-08f4d7f84e02,411082,356,46037,4479
Коваленко Максим Ігорович,6,"Начальник Відділу забезпечення роботи Директора бюро, Національне антикорупційне бюро України",Land Rover Freelander ,u,nacp_483a9973-65b2-4ab9-8865-8da5e209b49f,1085174,334,1028,2453360
Скомаров Олександр Вікторович,25,"Старший детектив - керівник Першого відділу детективів Другого підрозділу детективів Головного підрозділу детективів, Національне антикорупційне бюро України",ЗАЗ Форза,u,nacp_9e4b98d7-43ea-4ca4-b966-09bf8c36ef11,586308,324,0,0
Кушнір Лілія Ярославівна,12,"Працівник, Національне Антикорупційне Бюро України ",Nissan Qashqai/KIA Magentis,u,nacp_56d97195-f506-424b-b52b-6461d6da0330,187237,321,0,0
Борисенко Олег Володимирович,6,"Старший детектив - заступник керівника Третього відділу детективів Першого підрозділу детективів Головного підрозділу детективів НАБУ , Національне антикорупційне бюро України",Honda Accord/Audi Q5/Posche Cayenne,u,nacp_32a3e15f-1524-4ca2-920c-b0ef172f3624,2112183,318,8860,8183494
Сербін Олег Олександрович,12,"Працівник, Національне антикорупційне бюро України",MERSEDES VITO,u,nacp_4b05cebe-02a5-4ec1-b185-d613beb11d41,846066,317,4070,951680
Супрун Аліна Миколаївна,21,"Головний спеціаліст Відділу документообігу, Національне антикорупційне бюро України",null,u,nacp_44f2b398-7c7d-4871-8c64-c3087a01cf3a,407836,314,0,144112
Демко Олег Валерійович,6,"Керівник Управління, Національне антикорупційне бюро України",SKODA SUPERB 1.8Tі/Москвич М21412,u,nacp_99b90a74-3982-46f5-a2fa-0bf3931d0070,1606722,311,1500,1528583
Мартинів Юрій Ярославович,2,"Старший детектив, Національне антикорупційне бюро України",null,u,nacp_292cbd73-6d81-4516-8b2a-088d54eb82b3,372806,311,998,140000
Улибін Євген Олександрович,6,"Детектив Відділу детективів по виявленню кримінальних корупційних правопорушень Управління аналітики та обробки інформації, Національне антикорупційне бюро України",KIA  Cerato,u,nacp_4214ce7c-7d5d-460b-a7d5-dc64bd474c44,326168,292,0,0
Дерновий Віталій Валерійович,6,"Старший детектив - заступник керівника Першого відділу детективів Першого підрозділу детективів Головного підрозділу детективів, Національне антикорупційне бюро України ",Opel Vectra,u,nacp_c8a9b87e-3732-4dc2-b97f-1d018edb33d8,666234,289,0,315062
Бабич Світлана Сергіївна,12,"Головний спеціаліст , Національне антикорупційне бюро України",MITSUBISHI LANCER,u,nacp_3e056f6b-1259-415a-8fd7-85c3d14bded6,421996,288,96,81573
Кононов Олександр Володимирович,12,"Працівник, набу",ваз 21011,u,nacp_eb461ba4-caf4-49f2-9fa3-0c1eddce4f6a,228642,287,2971,0
Пуцик Олена Вікторівна,6,"Працівник, Національне антикорупційне бюро України",null,u,nacp_6a0b4057-085a-4248-b222-bf385734f2a6,192550,282,4789,0
Єгізаров Роман Альбертович,6,"Старший детектив - заступник керівника відділу, Національне антикорупційне бюро України",Інфініті G35,u,nacp_0662f7a8-b591-4756-909e-12d898aaab58,577877,281,1070,310019
Андрухів Ярослав Степанович,6,"Головний спеціаліст відділу планування матеріальних ресурсів та оперативного управління майном, Національне антикорупційне бюро України",VOLKSWAGEN GOLF,u,nacp_f552007c-9034-4d32-b224-e35c43b3702d,53945,277,2372,435054
Селін Максим Михайлович,6,"Працівник Національного антикорупційного бюро України, Національне антикорупційне бюро України",Mitsubishi Outlander,u,nacp_9740a481-50e4-4560-9977-101cdd8fea2a,82780,275,7831,0
Ярема Віктор Васильович,10,"Детектив Національного бюро, Національне антикорупційне бюро України",DAEWOO LANOS TF69Y,u,nacp_23b2764b-ae9f-49f6-8be9-7709aa717709,526291,270,1774,135954
Климчук Ірина Вікторівна,9,"Головний спеціаліст , Національне антикорупційне бюро України",Daewoo Lanos,u,nacp_47b42977-76e0-458c-904a-018ea1e1621b,81852,268,0,135954
Семенчук Микола Анатолійович,12,"Головний спеціаліст-юрисконсульт відділу по роботі з особливими активами Юридичного управління, Національне антикорупційне бюро України",ГАЗ 3302 ПБ ЗНГ/Smart City,u,nacp_bdb5d93d-7192-47af-a7fe-5b4456a5321a,202796,267,2491,190336
Олексів Остап Андрійович,2,"Головний спеціаліст, Національне антикорупційне бюро України, Львівське територіальне управління",TOYOTA CAMRY/MAZDA SIX,u,nacp_6fe6761e-a635-4547-a891-70b5736e1d0b,1166819,263,1121,870107
Пінська Ніна Олександрівна,6,"Старший детектив, Національне антикорупційне бюро України",null,u,nacp_5bd9e3b2-575c-4619-b59e-28c2c07050db,484158,259,0,205346
Олійник Федір В’ячеславович,16,"Старший детектив Національного бюро Другого відділу детективів Першого підрозділу детективів Головного підрозділу детективів, Національне антикорупційне бюро України",Хюндай Туксон,u,nacp_b7c56c7f-61aa-418a-a8fa-dd7cf8a0e340,797406,254,0,0
Волковський Дмитро Сергійович,2,"Заступник керівника Управління аналітики та обробки інформації, Національне антикорупційне бюро України",Mitsubishi Lancer,u,nacp_40be3c71-2c04-4f2c-a000-76be804a83a6,659359,253,0,1171807
Голосов Станіслав Володимирович,6,"Працівник НАБУ, НАБУ",ГАЗ 3302/CHRYSLER NEON/RENAULT MEGANE SCENIC,u,nacp_ccbd48b2-7822-42b0-98e0-8927fd494afd,342171,251,0,0
Галич Галина Іванівна,2,"Головний спеціаліст, Національне антикорупційне бюро України, Львівське територіальне управління",Mitsubishi Lancer,u,nacp_ba677f0f-d0ce-4457-90da-c569d3099186,76953,251,4804,100000
Карпенко Наталія Юріївна,6,"Працівник, Національне антикорупційне бюро України",Mitsubishi  outlander 2.4/Geely  emgrand 7,u,nacp_2cb056a0-e3a3-4bc7-a34a-61b6ba6c8f17,845048,244,1865,705589
Сметаніна Олена Віталіївна,6,"Головний спеціаліст Відділу по роботі з персоналом, Національне антикорупційне бюро України",null,u,nacp_86224f88-3410-458b-b218-28fb58bed2c0,180576,241,276,0
Кардашевський Юрій Романович,2,"Начальник відділу, Національне антикорупційне бюро України",Тойота Рав 4/Мазда 06,u,nacp_8209689a-c6d4-4496-b464-39475ffb5a00,702080,241,895,120000
Безрукий Тарас Романович,19,"Старший детектив - заступник керівника другого відділу детективів Четвертого підрозділу детективів Головного підрозділу детективів, Національне антикорупційне бюро України",SUBARU Forester,u,nacp_b5aec812-7372-49d0-82bd-492bfbd352ad,705211,240,0,407029
Гращенков Олександр Володимирович,8,"Старший детектив, Національне антикорупційне бюро України",ВАЗ 21101ЗНГ,u,nacp_67c4523b-2799-4a89-a822-4f6c4e3240e7,542682,239,56100,0
Кривоспицький Олександр Миколайович,6,"Детектив Національного бюро, Національне антикорупційне бюро України",Тойота Ауріс,u,nacp_d3ee4a72-9e6a-47aa-86e5-5d8404546e36,496501,238,4950,0
Колодяжний Олег Ігорович,6,"Старший оперативний працівник , Національне антикорупційне бюро України",Субару  Форестер,u,nacp_0239fd33-662a-4f6b-89c0-b99d396a41f8,645350,235,6284,81573
Суховецький Сергій Володимирович,3,"Працівник, Національне антикорупційне бюро України",NISSAN QASHQAI,u,nacp_e028314e-e1b1-44f0-a6e6-df13a4914d0f,688206,235,3605,0
Філоненко Тарас Михайлович,6,"Старший детектив - керівник відділу детективів, Національне антикорупційне бюро України",Honda VFR800/ПП,u,nacp_a4eedd91-267c-4171-9d47-113b7a9b193a,2798392,234,1000,1004542
Єршов Павло Анатолійович,1,"Старший детектив , Національне антикорупційне бюро України",toyota auris/Nissan Qashqai,u,nacp_2a6c435e-b3b6-4def-9092-e2ef3aa540ff,692103,232,600,0
Міщук Оксана Леонідівна,6,"Головний спеціаліст, Національне антикорупційне бюро України",DAEWOO LANOS TF 69Y,u,nacp_09124b27-b591-48c8-8fec-f7d6b83f0b2d,992277,232,5500,200000
Фігура Анатолій Михайлович,6,"Працівник, Національне антикорупційне бюро України",DAEWOO LANOS TF 69Y,u,nacp_8760bc7d-8552-4f3e-92e1-12b3ba456c0b,992277,232,5500,1167527
Донченко Тетяна Григорівна,6,"Головний спеціаліст, Національне антикорупційне бюро України, відділ по роботі зі свідками та заявниками Управління по роботі з громадськістю",null,u,nacp_677e4f28-2b21-4fda-a650-cf0cd86c0008,439507,231,2552,1607895
Моторний Денис Васильович,6,"Старший детектив, Наіональне антикорупційне бюро України",Ніссан Мурано,u,nacp_8983ce52-b92b-43ad-8e98-710a107f1d8c,665167,231,0,131452
Нєдов Роман Сергійович,8,"Старший детектив Національного Бюро Першого відділу детективів Третього підрозділу детективів Головного підрозділу детективів, Національне антикорупційне бюро України",Kia Ceed,u,nacp_b0747134-17aa-4076-ac2f-b2159157a53d,1836041,230,1740,339886
Церковний Володимир Юрійович,1,"Старший детектив - керівник відділу детективів, Національне антикорупційне бюро України",AUDI A4,u,nacp_4130f868-6fe4-416a-8785-f827bddabe4c,690963,230,0,250000
Барська Світлана Ярославівна,6,"Працівник, Національне антикорупційне бюро України",Ford  focus,u,nacp_f98f2293-2254-45e0-9e55-3c4b7dd603aa,546889,229,3700,91573
